customer_id,order_id,order_date,CLV
36725652,415122890,2025-03-20,320.65
36725502,415122714,2025-03-20,120.85000000000001
36723287,415122741,2025-03-20,190.8
36722273,415122719,2025-03-20,47.95
36721694,415122702,2025-03-20,353.6
36721551,415122776,2025-03-20,20.0
36718899,415123002,2025-03-20,323.65
36711203,415122932,2025-03-20,29.94
36703071,415122882,2025-03-20,49.95
36484548,415122954,2025-03-20,149.85
35560141,415122750,2025-03-20,20.0
35446078,415122980,2025-03-20,52.95
35148564,415123028,2025-03-20,47.95
27334314,415122802,2025-03-20,49.95
22267939,415122807,2025-03-20,79.89
15234399,415122708,2025-03-20,52.95
9075518,415123058,2025-03-20,92.9
8422859,415122774,2025-03-20,95.89
6624561,415123057,2025-03-20,39.95
36725198,415120269,2025-03-19,20.0
36725017,415120307,2025-03-19,135.85000000000002
36724966,415120406,2025-03-19,52.95
36724887,415120259,2025-03-19,145.84
36724779,415120337,2025-03-19,20.0
36724759,415120398,2025-03-19,99.9
36724379,415120324,2025-03-19,97.9
36724357,415120421,2025-03-19,129.85
36723766,415120305,2025-03-19,320.65000000000003
36722234,415120497,2025-03-19,20.0
36722183,415120263,2025-03-19,277.65
36720553,415120314,2025-03-19,20.0
36718463,415120461,2025-03-19,102.89999999999999
36717789,415120283,2025-03-19,99.9
36709621,415120476,2025-03-19,20.0
36707746,415120304,2025-03-19,185.79999999999998
36706305,415120514,2025-03-19,373.6
36703682,415120386,2025-03-19,52.94
36700266,415120517,2025-03-19,20.0
36684853,415120357,2025-03-19,82.9
36680953,415120373,2025-03-19,49.95
36651214,415120268,2025-03-19,184.8
34579455,415120329,2025-03-19,20.0
30071884,415120500,2025-03-19,49.95
29256997,415120392,2025-03-19,20.0
28556557,415120364,2025-03-19,39.95
26259245,415120284,2025-03-19,307.65000000000003
26252834,415120368,2025-03-19,100.0
22064430,415120399,2025-03-19,114.85
21991062,415120336,2025-03-19,92.9
17328760,415120299,2025-03-19,137.85
6989919,415120395,2025-03-19,52.95
36723274,415118263,2025-03-18,129.85000000000002
36722645,415118056,2025-03-18,44.95
36722641,415118070,2025-03-18,140.85
36722232,415118344,2025-03-18,20.0
36721495,415117790,2025-03-18,49.95
36720881,415117677,2025-03-18,320.6
36720328,415117753,2025-03-18,315.65
36720009,415118278,2025-03-18,97.9
36719848,415117906,2025-03-18,20.0
36719769,415118140,2025-03-18,20.0
36719600,415117886,2025-03-18,52.949999999999996
36718949,415118226,2025-03-18,199.75
36718501,415117952,2025-03-18,140.85000000000002
36718378,415118068,2025-03-18,132.85
36718142,415118168,2025-03-18,97.9
36718137,415117569,2025-03-18,92.899999999999991
36718067,415118292,2025-03-18,72.899999999999991
36717426,415117839,2025-03-18,167.8
36717068,415118300,2025-03-18,139.85000000000002
36716990,415118250,2025-03-18,192.75
36716713,415118055,2025-03-18,74.9
36715016,415117582,2025-03-18,20.0
36712826,415117914,2025-03-18,124.85000000000001
36708498,415118005,2025-03-18,49.95
36707853,415117885,2025-03-18,328.65000000000003
36707137,415117808,2025-03-18,42.95
36706918,415117938,2025-03-18,20.0
36705821,415117577,2025-03-18,150.85
36705460,415117955,2025-03-18,139.85
36703574,415117742,2025-03-18,257.7
36702685,415118050,2025-03-18,109.85000000000001
36699321,415117612,2025-03-18,87.9
36698823,415118154,2025-03-18,105.9
36697670,415117789,2025-03-18,49.95
36697631,415117708,2025-03-18,39.95
36696899,415117615,2025-03-18,352.6
36695958,415117657,2025-03-18,297.65
36694037,415117858,2025-03-18,47.95
36691832,415117729,2025-03-18,44.95
36690937,415118155,2025-03-18,82.899999999999991
36690476,415117911,2025-03-18,29.94
36689533,415117936,2025-03-18,20.0
36689052,415117601,2025-03-18,153.85
36688633,415117988,2025-03-18,295.65000000000003
36686495,415117680,2025-03-18,264.7
36685086,415117881,2025-03-18,323.59999999999997
36683816,415118303,2025-03-18,47.95
36680961,415117607,2025-03-18,140.85
36680396,415117775,2025-03-18,82.9
36680104,415118244,2025-03-18,114.85
36678989,415118026,2025-03-18,277.65
36675195,415118131,2025-03-18,142.85
36673406,415118475,2025-03-18,348.59999999999997
36668192,415118349,2025-03-18,325.65
36642958,415118345,2025-03-18,328.65
36638137,415117706,2025-03-18,52.949999999999996
36615434,415117928,2025-03-18,44.949999999999996
36307309,415118371,2025-03-18,20.0
36192971,415117720,2025-03-18,285.7
36128601,415117570,2025-03-18,44.95
35711121,415118114,2025-03-18,297.65
35330058,415118295,2025-03-18,174.8
33328332,415118044,2025-03-18,313.65000000000003
32935398,415117618,2025-03-18,39.95
32594776,415118220,2025-03-18,335.6
29856376,415118093,2025-03-18,84.9
29597314,415117617,2025-03-18,142.85
29240754,415118216,2025-03-18,39.95
23600041,415118324,2025-03-18,204.75
23301495,415118431,2025-03-18,20.0
21035541,415117655,2025-03-18,99.9
20406306,415118167,2025-03-18,82.9
18995574,415117707,2025-03-18,20.0
17374356,415118192,2025-03-18,348.65
16839660,415117716,2025-03-18,42.95
11994707,415117779,2025-03-18,39.95
7628834,415118198,2025-03-18,292.59999999999997
7229849,415117724,2025-03-18,42.95
7051466,415117853,2025-03-18,20.0
3729161,415118247,2025-03-18,39.95
2432809,415117834,2025-03-18,20.0
636282,415117948,2025-03-18,49.95
36722034,415114680,2025-03-17,102.9
36721713,415114696,2025-03-17,223.75
36721524,415114687,2025-03-17,44.949999999999996
36721277,415114715,2025-03-17,311.64
36720940,415114722,2025-03-17,159.8
36717342,415114700,2025-03-17,109.85000000000001
36708057,415114676,2025-03-17,345.65000000000003
36622926,415114669,2025-03-17,325.6
34730651,415114704,2025-03-17,20.0
18144572,415114713,2025-03-17,117.85000000000001
36684151,415108736,2025-03-15,130.85
36668087,415108010,2025-03-15,52.95
36532059,415108016,2025-03-15,60.0
36715966,415104673,2025-03-14,300.65000000000003
36715395,415104498,2025-03-14,340.65
36715184,415104472,2025-03-14,20.0
36712105,415104581,2025-03-14,129.8
36710544,415104403,2025-03-14,20.0
36710461,415104648,2025-03-14,140.85
36709774,415104567,2025-03-14,42.949999999999996
36709163,415104770,2025-03-14,336.64
36708685,415104595,2025-03-14,137.85
36706283,415104441,2025-03-14,49.95
36703033,415104388,2025-03-14,49.949999999999996
36696545,415104713,2025-03-14,69.899999999999991
36690547,415104380,2025-03-14,355.6
36687364,415104740,2025-03-14,328.59999999999997
36686328,415104811,2025-03-14,20.0
36686052,415104558,2025-03-14,184.8
36683454,415104392,2025-03-14,20.0
36683292,415104728,2025-03-14,69.899999999999991
36681979,415104743,2025-03-14,95.899999999999991
36680038,415104638,2025-03-14,134.85
36678946,415104654,2025-03-14,139.85000000000002
36676159,415104788,2025-03-14,287.65000000000003
36675475,415104791,2025-03-14,39.95
36673891,415104766,2025-03-14,20.0
36669813,415104384,2025-03-14,300.65000000000003
36669076,415104596,2025-03-14,335.65
36660846,415104718,2025-03-14,310.65
36653025,415104679,2025-03-14,82.9
36643740,415104448,2025-03-14,150.85
36640905,415104395,2025-03-14,97.9
36634359,415104806,2025-03-14,353.6
36554312,415104675,2025-03-14,320.64
36542229,415104746,2025-03-14,170.79999999999998
36423389,415105216,2025-03-14,142.85
36153501,415104588,2025-03-14,142.85
34655117,415104432,2025-03-14,307.65
34347850,415104783,2025-03-14,102.89999999999999
33444834,415104760,2025-03-14,139.41
33419452,415104411,2025-03-14,326.65
32490602,415104689,2025-03-14,292.64
31921455,415104701,2025-03-14,47.949999999999996
26486532,415104417,2025-03-14,92.9
26484069,415104709,2025-03-14,318.64
24773225,415105830,2025-03-14,20.0
14640852,415104653,2025-03-14,39.95
12204818,415104658,2025-03-14,20.0
1646481,415104808,2025-03-14,100.0
36712790,415101745,2025-03-13,49.95
36712571,415101920,2025-03-13,325.65
36712406,415101805,2025-03-13,52.95
36711794,415101997,2025-03-13,317.6
36711159,415101667,2025-03-13,305.65
36710967,415101735,2025-03-13,20.0
36710842,415101683,2025-03-13,60.0
36710372,415101795,2025-03-13,20.0
36710150,415101681,2025-03-13,20.0
36709731,415101769,2025-03-13,79.9
36705008,415101940,2025-03-13,44.949999999999989
36700647,415101802,2025-03-13,44.95
36699804,415101895,2025-03-13,42.95
36699753,415101853,2025-03-13,252.70000000000002
36697646,415101685,2025-03-13,348.6
36676014,415101710,2025-03-13,39.95
36661674,415101955,2025-03-13,20.0
36628647,415101857,2025-03-13,20.0
36581335,415102099,2025-03-13,44.95
36573159,415101861,2025-03-13,39.949999999999996
36572245,415102074,2025-03-13,67.899999999999991
36524504,415101670,2025-03-13,145.85000000000002
36277671,415102087,2025-03-13,20.0
36211064,415101783,2025-03-13,29.949999999999996
32374169,415102077,2025-03-13,39.949999999999996
30738431,415102000,2025-03-13,49.95
13446614,415101770,2025-03-13,99.9
1702827,415101897,2025-03-13,122.85
36708433,415099395,2025-03-12,44.95
36708013,415099379,2025-03-12,39.95
36707365,415099448,2025-03-12,317.6
36706942,415099444,2025-03-12,312.65000000000003
36706810,415099361,2025-03-12,319.6
36706311,415099458,2025-03-12,64.899999999999991
36705865,415099453,2025-03-12,44.95
36705592,415099411,2025-03-12,49.95
36705557,415099355,2025-03-12,95.9
36705426,415099447,2025-03-12,29.950000000000003
36705136,415099412,2025-03-12,20.0
36705013,415099396,2025-03-12,326.65000000000003
36703938,415099460,2025-03-12,356.6
36703666,415099416,2025-03-12,89.91
36701732,415099424,2025-03-12,178.8
36701151,415099437,2025-03-12,187.75
36699037,415099362,2025-03-12,84.85
36692256,415099373,2025-03-12,285.65
36690779,415099386,2025-03-12,42.95
36683848,415099364,2025-03-12,352.6
36611649,415099435,2025-03-12,335.65
36216077,415099421,2025-03-12,20.0
33817791,415099370,2025-03-12,89.9
21289427,415099432,2025-03-12,49.95
9413595,415099455,2025-03-12,44.949999999999996
36703435,415097155,2025-03-11,326.65
36703092,415097206,2025-03-11,200.75
36703043,415097121,2025-03-11,355.6
36702867,415097374,2025-03-11,104.9
36702176,415097493,2025-03-11,64.89
36701978,415097631,2025-03-11,20.0
36701015,415097551,2025-03-11,329.6
36700640,415097575,2025-03-11,29.949999999999996
36700460,415097188,2025-03-11,44.95
36693269,415097270,2025-03-11,44.949999999999996
36692748,415097386,2025-03-11,140.85
36692303,415097220,2025-03-11,77.9
36692035,415097546,2025-03-11,39.95
36692029,415097373,2025-03-11,97.899999999999991
36691228,415097237,2025-03-11,39.95
36689935,415097261,2025-03-11,20.0
36689819,415097163,2025-03-11,314.65000000000003
36688264,415097217,2025-03-11,52.94
36688056,415097187,2025-03-11,130.85
36687702,415097511,2025-03-11,54.9
36686960,415097234,2025-03-11,44.95
36686321,415097147,2025-03-11,275.7
36686308,415097198,2025-03-11,297.65000000000003
36686066,415097328,2025-03-11,135.85
36685494,415097199,2025-03-11,343.65
36685061,415097397,2025-03-11,315.64
36684918,415097555,2025-03-11,303.65
36684334,415097160,2025-03-11,49.95
36684069,415097593,2025-03-11,319.6
36683950,415097244,2025-03-11,104.9
36683728,415097465,2025-03-11,129.85
36683286,415097319,2025-03-11,305.65
36683073,415097505,2025-03-11,64.9
36682603,415097154,2025-03-11,197.79
36682576,415097587,2025-03-11,79.9
36681740,415097365,2025-03-11,102.9
36680600,415097622,2025-03-11,92.9
36680293,415097443,2025-03-11,20.0
36680144,415097127,2025-03-11,184.75
36679572,415097171,2025-03-11,102.9
36677626,415097487,2025-03-11,20.0
36340324,415097385,2025-03-11,20.0
35361922,415097447,2025-03-11,302.64
32310663,415097379,2025-03-11,89.899999999999991
29102001,415097578,2025-03-11,20.0
28082921,415097428,2025-03-11,20.0
27672727,415097537,2025-03-11,300.65
23725167,415097364,2025-03-11,84.9
22780964,415097552,2025-03-11,49.95
21826588,415097435,2025-03-11,94.9
19914780,415097320,2025-03-11,20.0
15885733,415097620,2025-03-11,97.9
15626015,415097194,2025-03-11,49.95
11759357,415097193,2025-03-11,358.59999999999997
11026481,415097452,2025-03-11,44.949999999999996
4214720,415097580,2025-03-11,20.0
3862108,415097604,2025-03-11,124.85000000000001
36698643,415095131,2025-03-10,333.65
36698244,415095188,2025-03-10,79.9
36698159,415095230,2025-03-10,107.85
36696930,415095172,2025-03-10,20.0
36695849,415095189,2025-03-10,49.95
36694302,415095123,2025-03-10,57.95
36693779,415095219,2025-03-10,198.75
36691456,415095156,2025-03-10,362.6
36687106,415095154,2025-03-10,89.9
36686367,415095144,2025-03-10,122.84
36576321,415095164,2025-03-10,327.65000000000003
35221521,415095215,2025-03-10,142.85
13787872,415095128,2025-03-10,52.94
36678266,415090807,2025-03-08,148.85
34586374,415090814,2025-03-08,100.0
36679962,415087644,2025-03-07,119.85
36679725,415087578,2025-03-07,137.85
36678936,415087617,2025-03-07,20.0
36678825,415087610,2025-03-07,47.95
36678363,415087758,2025-03-07,195.8
36676632,415087584,2025-03-07,79.9
36676328,415087720,2025-03-07,59.900000000000006
36676225,415087721,2025-03-07,313.65000000000003
36674460,415087592,2025-03-07,20.0
36674295,415087740,2025-03-07,20.0
36674051,415087574,2025-03-07,64.9
36672247,415087796,2025-03-07,89.9
36671263,415087684,2025-03-07,202.75
36668019,415087628,2025-03-07,20.0
36654287,415087671,2025-03-07,289.65000000000003
36636232,415087694,2025-03-07,142.84
36627018,415087589,2025-03-07,92.89
36570667,415087753,2025-03-07,49.95
36536579,415087619,2025-03-07,102.89999999999999
33777716,415087631,2025-03-07,102.9
31963400,415087803,2025-03-07,49.95
30731793,415087711,2025-03-07,34.95
20133773,415087607,2025-03-07,127.85
639801,415087718,2025-03-07,60.0
36672637,415081957,2025-03-06,20.0
36672585,415081695,2025-03-06,62.9
36670741,415083870,2025-03-06,72.9
36670211,415081930,2025-03-06,117.85
36670209,415081946,2025-03-06,49.95
36670077,415083737,2025-03-06,52.95
36668771,415081727,2025-03-06,177.8
36668123,415083027,2025-03-06,333.6
36667228,415081619,2025-03-06,323.65
36666983,415081818,2025-03-06,110.85
36666778,415083119,2025-03-06,320.65
36666450,415081759,2025-03-06,49.95
36666424,415083413,2025-03-06,350.6
36665584,415083324,2025-03-06,49.95
36664180,415083478,2025-03-06,39.95
36664123,415083818,2025-03-06,52.95
36664009,415082818,2025-03-06,132.85000000000002
36663780,415083211,2025-03-06,190.8
36663276,415082463,2025-03-06,39.95
36662323,415083772,2025-03-06,39.95
36661453,415083839,2025-03-06,112.85
36661033,415082663,2025-03-06,337.6
36660735,415082606,2025-03-06,137.85
36660234,415082040,2025-03-06,49.95
36658924,415082409,2025-03-06,317.59999999999997
36658110,415082447,2025-03-06,54.95
36656615,415082899,2025-03-06,327.59999999999997
36652400,415082526,2025-03-06,225.75
36651622,415082922,2025-03-06,87.89
36639589,415081712,2025-03-06,187.79999999999998
36638022,415083271,2025-03-06,351.59999999999997
36611814,415083274,2025-03-06,52.95
36609961,415082468,2025-03-06,294.65000000000003
36569544,415083125,2025-03-06,142.8
36565433,415083550,2025-03-06,92.9
36534851,415083441,2025-03-06,39.95
36298673,415083741,2025-03-06,47.95
36277168,415083153,2025-03-06,20.0
35286605,415082415,2025-03-06,49.95
35224607,415083518,2025-03-06,79.899999999999991
32224122,415082641,2025-03-06,140.85
30238006,415081716,2025-03-06,79.899999999999991
29675538,415081846,2025-03-06,147.84
27601721,415082821,2025-03-06,316.65
24301945,415082787,2025-03-06,20.0
22291321,415082569,2025-03-06,169.75
21589325,415081633,2025-03-06,20.0
17406043,415082127,2025-03-06,52.95
14077878,415082061,2025-03-06,138.85
6649972,415083060,2025-03-06,204.75
4789991,415081953,2025-03-06,60.0
36664654,415076206,2025-03-05,137.85
36661448,415075818,2025-03-05,177.8
36660795,415076071,2025-03-05,119.85
36660741,415076074,2025-03-05,52.95
36660678,415076183,2025-03-05,39.95
36660384,415076426,2025-03-05,47.95
36658690,415076201,2025-03-05,188.8
36655293,415075724,2025-03-05,351.59999999999997
36651412,415076490,2025-03-05,140.85000000000002
36630841,415075705,2025-03-05,310.65
36541124,415075844,2025-03-05,39.95
33912204,415075718,2025-03-05,267.7
32271517,415076007,2025-03-05,47.95
32148137,415075853,2025-03-05,102.9
5224106,415076367,2025-03-05,338.65000000000003
36657147,415069533,2025-03-04,97.9
36656684,415069186,2025-03-04,20.0
36656396,415069573,2025-03-04,39.949999999999996
36656200,415069577,2025-03-04,52.94
36656091,415069389,2025-03-04,187.79999999999998
36655700,415069711,2025-03-04,52.95
36655058,415069338,2025-03-04,82.9
36654818,415069117,2025-03-04,20.0
36654705,415069540,2025-03-04,20.0
36654652,415069676,2025-03-04,201.8
36654172,415069506,2025-03-04,197.75
36654168,415069374,2025-03-04,290.64
36654112,415069377,2025-03-04,87.9
36653933,415069216,2025-03-04,305.65
36653601,415069223,2025-03-04,39.95
36653316,415069130,2025-03-04,39.95
36653231,415069218,2025-03-04,140.85
36652822,415069462,2025-03-04,235.75
36652161,415069159,2025-03-04,20.0
36651937,415069418,2025-03-04,137.85
36651792,415069671,2025-03-04,20.0
36651442,415069303,2025-03-04,49.95
36651376,415069217,2025-03-04,20.0
36650009,415069231,2025-03-04,143.85
36649901,415069618,2025-03-04,29.950000000000003
36649777,415069629,2025-03-04,82.9
36649732,415069279,2025-03-04,100.9
36649721,415069147,2025-03-04,39.95
36649294,415069358,2025-03-04,79.9
36649204,415069574,2025-03-04,87.9
36648894,415069430,2025-03-04,20.0
36648660,415069273,2025-03-04,325.65000000000003
36647373,415067201,2025-03-04,144.8
36645531,415070774,2025-03-04,20.0
36641545,415069498,2025-03-04,205.75
36640124,415069700,2025-03-04,359.6
36618876,415069169,2025-03-04,20.0
36606570,415069696,2025-03-04,195.8
36592512,415069299,2025-03-04,182.79999999999998
36434854,415069611,2025-03-04,20.0
36403267,415069095,2025-03-04,25.4
36340140,415067484,2025-03-04,20.0
36159743,415069607,2025-03-04,260.7
32127411,415069293,2025-03-04,20.0
30755880,415069089,2025-03-04,39.95
30437415,415069215,2025-03-04,132.85
27597748,415069724,2025-03-04,179.75
26622806,415069539,2025-03-04,333.65
25269449,415069721,2025-03-04,89.899999999999991
21665697,415069415,2025-03-04,95.9
21486765,415069493,2025-03-04,44.95
19872259,415069404,2025-03-04,347.6
17052525,415069096,2025-03-04,60.0
14569655,415069290,2025-03-04,92.9
14542862,415069413,2025-03-04,39.95
10245885,415069492,2025-03-04,69.9
5609210,415069719,2025-03-04,371.6
1366673,415067099,2025-03-04,145.85000000000002
36647896,415066024,2025-03-03,152.85
36646957,415063590,2025-03-03,79.9
36646915,415064472,2025-03-03,39.95
36645760,415065092,2025-03-03,20.0
36645551,415064122,2025-03-03,20.0
36644876,415063714,2025-03-03,227.75
36644831,415063533,2025-03-03,92.9
36643865,415063570,2025-03-03,20.0
36643499,415065677,2025-03-03,137.85
36643008,415065313,2025-03-03,92.89
36642761,415065680,2025-03-03,342.59999999999997
36642419,415065964,2025-03-03,95.899999999999991
36642110,415064891,2025-03-03,89.9
36641899,415064478,2025-03-03,20.0
36641515,415064039,2025-03-03,39.95
36633241,415063975,2025-03-03,157.85
36626464,415065564,2025-03-03,240.75
36623616,415063922,2025-03-03,92.57
36603085,415065886,2025-03-03,307.64
36580294,415065983,2025-03-03,182.79999999999998
36531594,415064171,2025-03-03,79.899999999999991
36506126,415066565,2025-03-03,49.95
36486625,415066303,2025-03-03,20.0
36485062,415065800,2025-03-03,49.95
36263418,415066671,2025-03-03,92.9
36249819,415066205,2025-03-03,322.6
33658767,415063654,2025-03-03,321.6
32057819,415064261,2025-03-03,112.9
31569404,415065776,2025-03-03,200.79999999999998
25393402,415063877,2025-03-03,127.85
23986039,415063987,2025-03-03,154.85
23058581,415066150,2025-03-03,69.9
19245296,415066865,2025-03-03,353.6
14679117,415064165,2025-03-03,89.89
13113397,415065469,2025-03-03,39.95
9750214,415063928,2025-03-03,139.84
8198977,415064713,2025-03-03,39.95
1534088,415065148,2025-03-03,338.6
36741826,415049254,2025-02-28,20.0
36741670,415049162,2025-02-28,20.0
36741649,415049181,2025-02-28,302.65
36741643,415049261,2025-02-28,20.0
36741588,415049212,2025-02-28,20.0
36741541,415049250,2025-02-28,20.0
36741531,415049213,2025-02-28,39.95
36741499,415049259,2025-02-28,20.0
36741484,415049169,2025-02-28,39.95
36741437,415049262,2025-02-28,59.900000000000006
36741383,415049226,2025-02-28,20.0
36741263,415049217,2025-02-28,134.85
36741241,415049260,2025-02-28,20.0
36741162,415049202,2025-02-28,20.0
36741155,415049191,2025-02-28,20.0
36741068,415049193,2025-02-28,20.0
36741025,415049182,2025-02-28,99.850000000000009
36741009,415049176,2025-02-28,20.0
36740998,415049230,2025-02-28,20.0
36740942,415049172,2025-02-28,99.899999999999991
36740895,415049187,2025-02-28,129.85
36740885,415049244,2025-02-28,20.0
36740846,415049175,2025-02-28,20.0
36740801,415049241,2025-02-28,20.0
36740761,415049258,2025-02-28,20.0
36740716,415049237,2025-02-28,20.0
36740703,415049200,2025-02-28,20.0
36740688,415049160,2025-02-28,20.0
36740672,415049256,2025-02-28,20.0
36740543,415049201,2025-02-28,20.0
36740472,415049252,2025-02-28,20.0
36740431,415049173,2025-02-28,20.0
36740386,415049177,2025-02-28,60.0
36740365,415049192,2025-02-28,299.65
36739646,415049247,2025-02-28,104.85
36725968,415049210,2025-02-28,59.9
36722507,415049228,2025-02-28,79.9
36707511,415049219,2025-02-28,20.0
36636347,415049190,2025-02-28,20.0
36522048,415049204,2025-02-28,20.0
36494382,415049189,2025-02-28,20.0
36445487,415049231,2025-02-28,234.7
36295175,415049218,2025-02-28,20.0
36040951,415049211,2025-02-28,20.0
35978331,415049221,2025-02-28,20.0
35886267,415049159,2025-02-28,20.0
35796344,415049188,2025-02-28,304.64
35621862,415049171,2025-02-28,20.0
35513658,415049163,2025-02-28,20.0
34745316,415049209,2025-02-28,20.0
34233403,415049223,2025-02-28,79.9
33571606,415049197,2025-02-28,84.9
33279291,415049170,2025-02-28,20.0
30754937,415049180,2025-02-28,20.0
30442384,415049251,2025-02-28,144.8
28005474,415049224,2025-02-28,139.85
27638101,415049248,2025-02-28,287.65
27490777,415049174,2025-02-28,20.0
27408700,415049203,2025-02-28,20.0
27133878,415049199,2025-02-28,60.0
24731147,415049186,2025-02-28,20.0
22976019,415049239,2025-02-28,20.0
21162665,415049179,2025-02-28,20.0
20705240,415049225,2025-02-28,79.9
17047138,415049205,2025-02-28,61.3
15437763,415049264,2025-02-28,20.0
9255572,415049227,2025-02-28,52.95
2299254,415049229,2025-02-28,119.85000000000001
36740200,415045409,2025-02-27,20.0
36740091,415045410,2025-02-27,20.0
36740073,415045361,2025-02-27,313.65000000000003
36740049,415045377,2025-02-27,60.0
36740047,415045412,2025-02-27,127.85000000000001
36739953,415045374,2025-02-27,20.0
36739950,415045348,2025-02-27,159.8
36739949,415045408,2025-02-27,20.0
36739892,415045414,2025-02-27,47.949999999999996
36739869,415045338,2025-02-27,302.64
36739771,415045382,2025-02-27,20.0
36739747,415045385,2025-02-27,20.0
36739720,415045392,2025-02-27,99.850000000000009
36739596,415045407,2025-02-27,20.0
36739580,415045353,2025-02-27,107.85000000000001
36739571,415045418,2025-02-27,20.0
36739344,415045343,2025-02-27,20.0
36739333,415045360,2025-02-27,20.0
36739285,415045432,2025-02-27,20.0
36739238,415045389,2025-02-27,20.0
36739233,415045349,2025-02-27,272.69
36739185,415045406,2025-02-27,20.0
36739182,415045366,2025-02-27,20.0
36739157,415045401,2025-02-27,20.0
36739078,415045434,2025-02-27,20.0
36739062,415045427,2025-02-27,49.95
36738956,415045375,2025-02-27,172.8
36738928,415045367,2025-02-27,20.0
36738922,415045354,2025-02-27,119.85000000000001
36738816,415045340,2025-02-27,20.0
36738814,415045365,2025-02-27,20.0
36738776,415045378,2025-02-27,20.0
36738613,415045363,2025-02-27,44.95
36737805,415045362,2025-02-27,60.0
36733076,415045411,2025-02-27,20.0
36731748,415045396,2025-02-27,92.9
36709015,415045376,2025-02-27,20.0
36708433,415045359,2025-02-27,84.9
36642890,415045358,2025-02-27,20.0
36626302,415045424,2025-02-27,292.65
36611056,415045593,2025-02-27,348.59999999999997
36607995,415045395,2025-02-27,29.949999999999996
36604996,415045419,2025-02-27,89.9
36603165,415045388,2025-02-27,20.0
36561475,415045397,2025-02-27,44.949999999999996
36558500,415045350,2025-02-27,20.0
36557680,415045404,2025-02-27,20.0
36556680,415045346,2025-02-27,20.0
36554050,415045405,2025-02-27,20.0
36553525,415045351,2025-02-27,279.65
36391825,415045413,2025-02-27,20.0
36362204,415045433,2025-02-27,129.85
36355473,415045344,2025-02-27,20.0
36331071,415045342,2025-02-27,100.0
36223315,415045380,2025-02-27,137.84
36129245,415045381,2025-02-27,100.0
35568172,415045417,2025-02-27,59.9
34628704,415045423,2025-02-27,44.95
33611262,415045370,2025-02-27,20.0
33571257,415045356,2025-02-27,265.7
32893480,415045390,2025-02-27,20.0
31585751,415045420,2025-02-27,20.0
31465853,415045394,2025-02-27,20.0
27995058,415045429,2025-02-27,20.0
27782087,415045399,2025-02-27,97.9
21274767,415045398,2025-02-27,49.960000000000008
20835027,415045371,2025-02-27,277.65
15195948,415045345,2025-02-27,112.9
11531277,415046011,2025-02-27,157.8
8273311,415045355,2025-02-27,49.95
36738698,415042481,2025-02-26,287.65000000000003
36738665,415042493,2025-02-26,132.85
36738623,415042494,2025-02-26,60.0
36738542,415042461,2025-02-26,20.0
36738533,415042479,2025-02-26,49.95
36738467,415042496,2025-02-26,100.0
36738454,415042485,2025-02-26,20.0
36738387,415042509,2025-02-26,310.65
36738252,415042520,2025-02-26,20.0
36738246,415042464,2025-02-26,92.9
36737847,415042490,2025-02-26,20.0
36737785,415042555,2025-02-26,99.850000000000009
36737742,415042495,2025-02-26,60.0
36737696,415042465,2025-02-26,157.8
36737684,415042468,2025-02-26,20.0
36737683,415042466,2025-02-26,20.0
36737675,415042504,2025-02-26,20.0
36737664,415042523,2025-02-26,20.0
36737648,415042524,2025-02-26,20.0
36737577,415042521,2025-02-26,304.64
36737530,415042492,2025-02-26,20.0
36737371,415042513,2025-02-26,20.0
36737365,415042517,2025-02-26,20.0
36737350,415042498,2025-02-26,20.0
36737343,415042477,2025-02-26,129.85000000000002
36737318,415042469,2025-02-26,60.0
36735664,415042499,2025-02-26,60.0
36732532,415042489,2025-02-26,292.65
36650009,415042473,2025-02-26,87.9
36610361,415042502,2025-02-26,20.0
36533618,415042497,2025-02-26,20.0
36522275,415042482,2025-02-26,20.0
36482058,415042512,2025-02-26,169.79999999999998
35786607,415042503,2025-02-26,282.64
33886199,415042480,2025-02-26,67.899999999999991
33689105,415042500,2025-02-26,47.95
33005305,415042471,2025-02-26,220.75
32883621,415042507,2025-02-26,60.0
32659305,415042501,2025-02-26,147.84
31426438,415042491,2025-02-26,282.64
26464901,415042525,2025-02-26,20.0
24109193,415042514,2025-02-26,20.0
14887578,415042508,2025-02-26,162.8
9589255,415042510,2025-02-26,220.75
5675934,415042487,2025-02-26,59.9
338589,415042476,2025-02-26,20.0
36737224,415039351,2025-02-25,290.65
36737103,415039367,2025-02-25,20.0
36737068,415039374,2025-02-25,275.64
36737066,415039392,2025-02-25,44.95
36737025,415039354,2025-02-25,20.0
36737022,415039356,2025-02-25,89.9
36737020,415039389,2025-02-25,20.0
36736988,415039410,2025-02-25,20.0
36736949,415039358,2025-02-25,298.65
36736881,415039363,2025-02-25,20.0
36736693,415039347,2025-02-25,152.85000000000002
36736567,415039384,2025-02-25,20.0
36736552,415039396,2025-02-25,139.85
36736451,415039399,2025-02-25,20.0
36736450,415039349,2025-02-25,267.7
36736435,415039338,2025-02-25,20.0
36736429,415039360,2025-02-25,150.85
36736276,415039408,2025-02-25,20.0
36736263,415039411,2025-02-25,20.0
36736123,415039372,2025-02-25,144.85000000000002
36736052,415039348,2025-02-25,170.79999999999998
36736017,415039353,2025-02-25,145.85000000000002
36735886,415039346,2025-02-25,132.85000000000002
36735405,415039352,2025-02-25,20.0
